drug_name,drugbank_id,ind_name,ind_id,NCT,status,phase,DetailedStatus
NA,DB05351,Asthma,C0004096,NCT00361972,Terminated,Phase 2/Phase 3,limited recruitment
NA,DB05351,"Diabetes Mellitus, Insulin-Dependent",C0011854,NCT00837759,Terminated,Phase 2,Changes to study personnel.
NA,DB05351,Eosinophilic esophagitis,C0341106,NCT01479231,Withdrawn,Phase 1/Phase 2,Souces of funding have been terminated
NA,DB05351,Erosive esophagitis,C0267055,NCT02873702,Terminated,Phase 3,Compound is not expected to change the current treatment practice or fill significant clinical need for patients in China over currently available EE agents.
NA,DB05351,Gastroesophageal reflux disease,C0017168,NCT01479231,Withdrawn,Phase 1/Phase 2,Souces of funding have been terminated
NA,DB05351,Malignant neoplasm of breast,C0006142,NCT03794596,Withdrawn,Phase 2,IP breach
NA,DB05679,Giant Cell Arteritis,C0039483,NCT02955147,Terminated,Phase 1/Phase 2,Inefficacy
NA,DB05780,Candidiasis,C0006840,NCT00815516,Terminated,Phase 3,It was decided to discontinue the study due to insufficient recruitment.
NA,DB05812,Congenital adrenal hyperplasia,C0001627,NCT03548246,Withdrawn,Phase 2,This study plan has halted and was withdrawn from the IRB.
NA,DB05812,Hormone refractory prostate cancer,C1328504,NCT04556617,Terminated,Phase 1/Phase 2,study terminated due to business realignment
NA,DB05829,Hypocalcemia,C0020598,NCT00623974,Terminated,Phase 2,Terminated due to slow accrual.
NA,DB05829,Myelofibrosis,C0026987,NCT00393380,Terminated,Phase 2,Study stopped because of toxicity concerns.
NA,DB06148,Dementia,C0497327,NCT02374567,Terminated,Phase 3,NA
NA,DB06148,Schizophrenia,C0036341,NCT02374567,Terminated,Phase 3,NA
NA,DB06186,Glioblastoma Multiforme,C1621958,NCT03707457,Terminated,Phase 1,Funding/material support withdrawn
NA,DB06186,Metastatic Renal Cell Cancer,C0278678,NCT03149159,Withdrawn,Phase 2,This study is withdrawn due to feasibility issues.
NA,DB06186,Multiple Myeloma,C0026764,NCT03283046,Withdrawn,Phase 1,Similar to another study.
NA,DB06186,Non-Small Cell Lung Carcinoma,C0007131,NCT03048136,Withdrawn,Phase 3,Business objective has changed
NA,DB06186,Non-Small Cell Lung Carcinoma,C0007131,NCT03091491,Terminated,Phase 2,"Slow recruitment due to general pessimism for immunotherapy in NSCLC, availability of alternative therapy and clinician's choice to put patient on immunotherapy outside of trial setting."
NA,DB06186,Non-Small Cell Lung Carcinoma,C0007131,NCT03425331,Suspended,Phase 2,"Slow accrual, competing studies, and lack of efficacy"
NA,DB06186,Non-Small Cell Lung Carcinoma,C0007131,NCT03509584,Terminated,Phase 1,SAFETY
NA,DB06186,Non-Small Cell Lung Carcinoma,C0007131,NCT05005273,Terminated,Phase 2,"The Study has been terminated due to safety reasons, adverse change in the risk/benefit."
NA,DB06186,melanoma,C0025202,NCT04223648,Withdrawn,Early Phase 1,Funding
NA,DB06204,Pain,C0030193,NCT00505414,Terminated,Phase 3,"Recall of rescue medication, alternative rescue medication availability issues."
NA,DB06211,Abdominal Abscess,C0243001,NCT01110382,Terminated,Phase 3,Trial terminated early per business decision
NA,DB06211,Appendicitis,C0003615,NCT01110382,Terminated,Phase 3,Trial terminated early per business decision
NA,DB06218,Dementia,C0497327,NCT02374567,Terminated,Phase 3,NA
NA,DB06218,Epilepsy,C0014544,NCT02726867,Withdrawn,Phase 3,No participants enrolled
NA,DB06218,Schizophrenia,C0036341,NCT02374567,Terminated,Phase 3,NA
NA,DB06228,Atrial Fibrillation,C0004238,NCT03926156,Terminated,Phase 3,COVID-19 has impacted our study recruitment
NA,DB06262,Parkinson Disease,C0030567,NCT01927055,Terminated,Phase 3,Due to potential competition with a post-marketing study requested by FDA
NA,DB06285,Osteoporosis,C0029456,NCT00471237,Terminated,Phase 2,Terminated for futility by sponsor after a pre-planned interim review of data
NA,DB06288,Dementia,C0497327,NCT02374567,Terminated,Phase 3,NA
NA,DB06288,Schizophrenia,C0036341,NCT02374567,Terminated,Phase 3,NA
NA,DB06470,Schizophrenia,C0036341,NCT02374567,Terminated,Phase 3,NA
NA,DB06603,Acute lymphoblastic leukemia - category,C1531702,NCT02518750,Terminated,Phase 2,Due to slow accrual
NA,DB06603,Chronic graft-versus-host disease,C0867389,NCT01028313,Withdrawn,Phase 2,A decision was made to not move forward with the study. No participants were enrolled or treated.
NA,DB06603,Malignant neoplasm of breast,C0006142,NCT01194908,Terminated,Phase 1/Phase 2,Slow accrual
NA,DB06603,Multiple Myeloma,C0026764,NCT00891033,Terminated,Phase 1,This study was terminated because the drug company stopped making the study drug
NA,DB06603,Multiple Myeloma,C0026764,NCT02720510,Terminated,Phase 2,A study was terminated due to low enrollment.
NA,DB06643,Metastatic Renal Cell Cancer,C0278678,NCT03408652,Terminated,Phase 3,lack of recruitment
NA,DB06643,Osteoporosis,C0029456,NCT03040765,Terminated,Phase 3,failed to recruit eligible subjects
NA,DB06655,Obesity,C0028754,NCT04839237,Withdrawn,Phase 2,The sponsor decides withdrawn this study.
NA,DB06690,Bipolar Disorder,C0005586,NCT02351869,Terminated,Phase 2,This study was terminated due to COVID-19 pandemic-related halting of recruitment in the context of an upcoming replacement of the study MRI scanner.
NA,DB06697,Malaria,C0024530,NCT03199755,Withdrawn,Phase 2,"Withdrawn in 2018 because clinicians did not follow protocols, issues with communication and also with tablet processing, nearby Ebola outbreak in 2018 (in the N Kivu area) confounded efforts."
NA,DB06697,Malaria,C0024530,NCT04020653,Withdrawn,Phase 2,"Considering the Thai FDA requirement, changes of Malaria cases in Thailand and EC recommendation, the decision to withdrawal the study was made."
NA,DB06700,Fibromyalgia,C0016053,NCT00696787,Terminated,Phase 2,NA
NA,DB06710,Dyspareunia,C1384606,NCT01122342,Suspended,Phase 1/Phase 2,Evaluating outcomes of current subjects pre further enrollment/dose reduction.
NA,DB06710,Multiple Sclerosis,C0026769,NCT01516554,Terminated,Phase 2,Poor recruitment
NA,DB06710,Osteoporosis,C0029456,NCT01460654,Terminated,Phase 2,NA
NA,DB06710,Urinary Incontinence,C0042024,NCT04026880,Withdrawn,Phase 3,Lack of funds
NA,DB06724,Osteoporosis,C0029456,NCT00960934,Terminated,Phase 2,NA
NA,DB06724,Osteoporosis,C0029456,NCT01552122,Withdrawn,Phase 3,NA
NA,DB06724,"Osteoporosis, Postmenopausal",C0029458,NCT00529373,Terminated,Phase 3,NA
NA,DB06724,"Osteoporosis, Postmenopausal",C0029458,NCT01552122,Withdrawn,Phase 3,NA
NA,DB06756,"Hepatitis C, Chronic",C0524910,NCT00882193,Terminated,Early Phase 1,"new medications with improved response released, nonaccrual"
NA,DB06769,Marginal Zone B-Cell Lymphoma,C1367654,NCT04745832,Terminated,Phase 3,Discontinuation of zandelisib program
NA,DB06795,Osteomyelitis,C0029443,NCT02099240,Terminated,Early Phase 1,Not enough patient enrollment and lack of staffing
NA,DB06799,Osteomyelitis,C0029443,NCT02099240,Terminated,Early Phase 1,Not enough patient enrollment and lack of staffing
NA,DB06812,Fungal keratitis,C1262117,NCT00516399,Terminated,Phase 3,The DSMC decided it appeared futile to attempt to demonstrate non-inferiority of povidone-iodine to Natamycin.
NA,DB06822,Hemorrhage,C0019080,NCT02094157,Terminated,Phase 3,Change of practice made further recruitment impossible
NA,DB06822,Multiple Myeloma,C0026764,NCT00790842,Terminated,Phase 1/Phase 2,Slow enrollment
NA,DB06822,Thrombosis,C0040053,NCT01817257,Terminated,Phase 2,Early findings showed trial was not feasible
NA,DB06825,Malignant neoplasm of breast,C0006142,NCT00066807,Terminated,Phase 3,"Poor accrual, patients were followed until completion of 5 yrs treatment"
NA,DB08865,Malignant neoplasm of breast,C0006142,NCT02074878,Terminated,Phase 1,"Poor accrual so the study was halted on May 16, 2017."
NA,DB08865,Non-Small Cell Lung Carcinoma,C0007131,NCT02277457,Withdrawn,Early Phase 1,NA
NA,DB08880,"Lupus Erythematosus, Systemic",C0024141,NCT00230035,Withdrawn,Phase 2,Recommended by DSMB due to lack of accrual
NA,DB08880,Rheumatoid Arthritis,C0003873,NCT00476996,Terminated,Phase 3,"Recruitment was fully completed for this study; however, the study was terminated during conduct after the primary endpoint analysis was completed."
NA,DB08880,Rheumatoid Arthritis,C0003873,NCT02930343,Terminated,Phase 3,"Due to time constraints, the study was halted prematurely"
NA,DB08904,Crohn Disease,C0010346,NCT04643483,Withdrawn,Phase 3,Sponsor decision
NA,DB08916,Endometriosis,C0014175,NCT03481842,Withdrawn,Phase 1/Phase 2,Change in study design and sponsor
NA,DB08916,Non-Small Cell Lung Carcinoma,C0007131,NCT01836341,Withdrawn,Phase 1,NA
NA,DB08918,Fibromyalgia,C0016053,NCT00793520,Terminated,Phase 3,NA
NA,DB08997,Major Depressive Disorder,C1269683,NCT00642694,Terminated,Phase 3,Enrollment discontinued based on mutually agreed upon decision by PI and funding sponsor
NA,DB08997,Sleeplessness,C0917801,NCT00642694,Terminated,Phase 3,Enrollment discontinued based on mutually agreed upon decision by PI and funding sponsor
NA,DB09035,Metastatic Renal Cell Cancer,C0278678,NCT02959554,Terminated,Phase 2,NA
NA,DB09035,Metastatic Renal Cell Cancer,C0278678,NCT03729245,Terminated,Phase 3,Sponsor decision
NA,DB09035,Metastatic Uveal Melanoma,C4725091,NCT02831933,Terminated,Phase 2,Lack of funding
NA,DB09035,Non-Small Cell Lung Carcinoma,C0007131,NCT02768558,Terminated,Phase 3,Another treatment found efficacious
NA,DB09035,Non-Small Cell Lung Carcinoma,C0007131,NCT04069936,Terminated,Phase 2,Resourcing
NA,DB09035,Nonsquamous nonsmall cell neoplasm of lung,C2585890,NCT02831933,Terminated,Phase 2,Lack of funding
NA,DB09035,Renal Cell Carcinoma,C0007134,NCT03729245,Terminated,Phase 3,Sponsor decision
NA,DB09061,Multiple Sclerosis,C0026769,NCT03172741,Withdrawn,Phase 2/Phase 3,Did not pursue study
NA,DB09093,Osteomyelitis,C0029443,NCT02099240,Terminated,Early Phase 1,Not enough patient enrollment and lack of staffing
NA,DB09096,Osteomyelitis,C0029443,NCT02099240,Terminated,Early Phase 1,Not enough patient enrollment and lack of staffing
NA,DB09110,Retinoblastoma,C0035335,NCT00623077,Terminated,Phase 1,Replaced by another study
NA,DB09154,Malaria,C0024530,NCT04020653,Withdrawn,Phase 2,"Considering the Thai FDA requirement, changes of Malaria cases in Thailand and EC recommendation, the decision to withdrawal the study was made."
NA,DB09210,Schizophrenia,C0036341,NCT02374567,Terminated,Phase 3,NA
NA,DB09256,Malignant neoplasm of breast,C0006142,NCT00005608,Terminated,Phase 2,Drug was pulled from the market.
NA,DB09258,Hemorrhage,C0019080,NCT02094157,Terminated,Phase 3,Change of practice made further recruitment impossible
NA,DB09258,Multiple Myeloma,C0026764,NCT00790842,Terminated,Phase 1/Phase 2,Slow enrollment
NA,DB09258,Pneumonia,C0032285,NCT01532544,Terminated,Phase 2,"Difficulty recruiting patients, company closed down"
NA,DB09320,Osteomyelitis,C0029443,NCT02099240,Terminated,Early Phase 1,Not enough patient enrollment and lack of staffing
NA,DB09324,Osteomyelitis,C0029443,NCT02099240,Terminated,Early Phase 1,Not enough patient enrollment and lack of staffing
NA,DB09389,Endometriosis,C0014175,NCT02599077,Suspended,Phase 2/Phase 3,NA
NA,DB09477,"Malignant melanoma, metastatic",C0860594,NCT01705392,Terminated,Phase 2,Lack of financing of the study drug. Not sufficient financial support.
NA,DB09512,Irritable Bowel Syndrome,C0022104,NCT01269671,Withdrawn,Phase 1,PI has left institution
NA,DB09550,Osteomyelitis,C0029443,NCT02099240,Terminated,Early Phase 1,Not enough patient enrollment and lack of staffing
NA,DB11061,Fungal keratitis,C1262117,NCT00516399,Terminated,Phase 3,The DSMC decided it appeared futile to attempt to demonstrate non-inferiority of povidone-iodine to Natamycin.
NA,DB11074,Irritable Bowel Syndrome,C0022104,NCT01269671,Withdrawn,Phase 1,PI has left institution
NA,DB11124,Asthma,C0004096,NCT01737892,Terminated,Phase 1/Phase 2,unable to validate analytical method
NA,DB11507,"Glaucoma, Open-Angle",C0017612,NCT00862472,Withdrawn,Phase 3,Management decision not to conduct an additional efficacy study.
NA,DB11507,Ocular Hypertension,C0028840,NCT00862472,Withdrawn,Phase 3,Management decision not to conduct an additional efficacy study.
NA,DB11596,Biliary Tract Cancer,C0750952,NCT03110510,Withdrawn,Phase 2,institution problem
NA,DB11596,Malignant neoplasm of breast,C0006142,NCT00005608,Terminated,Phase 2,Drug was pulled from the market.
NA,DB11596,Neuroblastoma,C0027819,NCT00003273,Withdrawn,Phase 2,NA
NA,DB11596,Rheumatoid Arthritis,C0003873,NCT01217814,Terminated,Phase 2,"Due to delay in the study and the impact on the development timelines, not due to any identified safety concerns"
NA,DB11635,Burn injury,C0006434,NCT01413620,Withdrawn,Phase 1,NA
NA,DB11635,Hospital acquired pneumonia,C0949083,NCT01897792,Terminated,Phase 2,Inability to recruit patients that meet inclusion criteria.
NA,DB12153,Ischemic stroke,C0948008,NCT02823106,Withdrawn,Phase 1,Study put on clinical hold by FDA. Sponsor decided to no pursue the study.
NA,DB12710,Dementia,C0497327,NCT02374567,Terminated,Phase 3,NA
NA,DB12710,Schizophrenia,C0036341,NCT02374567,Terminated,Phase 3,NA
NA,DB12867,Dementia,C0497327,NCT02374567,Terminated,Phase 3,NA
NA,DB12930,Dementia,C0497327,NCT02374567,Terminated,Phase 3,NA
NA,DB12930,Schizophrenia,C0036341,NCT02374567,Terminated,Phase 3,NA
NA,DB13025,Dementia,C0497327,NCT02374567,Terminated,Phase 3,NA
NA,DB13144,Aplastic Anemia,C0002874,NCT00354419,Terminated,Phase 1,Low accrual
NA,DB13144,Multiple Myeloma,C0026764,NCT01537861,Terminated,Early Phase 1,Unexpected toxicity (2 early deaths)
NA,DB13144,Multiple Myeloma,C0026764,NCT02128230,Terminated,Phase 2,Low enrollment and Futility as determined by Amgen's Carfilzomib NASCR program.
NA,DB13144,Multiple Myeloma,C0026764,NCT02447055,Withdrawn,Early Phase 1,NA
NA,DB13144,Neuroblastoma,C0027819,NCT00003926,Terminated,Phase 1,Withdrawn due to slow accrual
NA,DB13144,Peripheral T-Cell Lymphoma,C0079774,NCT00632827,Terminated,Phase 2,Manufacturing shortage of both Diftitox and Doxil
NA,DB13144,Relapsing acute myeloid leukemia,C2349276,NCT04797767,Suspended,Phase 1,Pending protocol amendment
NA,DB13144,Retinoblastoma,C0035335,NCT00003926,Terminated,Phase 1,Withdrawn due to slow accrual
NA,DB13841,Schizophrenia,C0036341,NCT02374567,Terminated,Phase 3,NA
NA,DB13860,Chronic small plaque psoriasis,C0406317,NCT01228656,Suspended,Phase 2,NA
NA,DB13860,Obesity,C0028754,NCT00837590,Terminated,Phase 1,Preliminary results indicated no measurable benefit.
NA,DB14005,Irritable Bowel Syndrome,C0022104,NCT01269671,Withdrawn,Phase 1,PI has left institution
NA,DB14006,Chronic small plaque psoriasis,C0406317,NCT01228656,Suspended,Phase 2,NA
NA,DB14123,Acute onset pain,C0184567,NCT04484428,Terminated,Phase 2,Internal business decision
NA,DB14123,Malignant neoplasm of breast,C0006142,NCT01855607,Terminated,Phase 2,Lack of feasibility
NA,DB14208,Atrial Flutter,C0004239,NCT00736294,Terminated,Phase 3,Difficulty to include patients
NA,DB14213,Obesity,C0028754,NCT02777489,Terminated,Phase 2,Unproven hypothesis
NA,DB14482,Atrial Fibrillation,C0004238,NCT01580683,Withdrawn,Phase 3,No funding obtained to support patient recruitment
NA,DB14482,Atrial Fibrillation,C0004238,NCT02762331,Terminated,Phase 1,Therapy shown effective by larger studies
NA,DB14482,COVID19 (disease),C5203670,NCT04354428,Terminated,Phase 2/Phase 3,Low number of events contributing to primary outcome
NA,DB14482,Diabetes Mellitus,C0011849,NCT05281562,Terminated,Phase 2/Phase 3,There are not enough patients at our institution meeting eligibility criteria to complete the study as intended.
NA,DB14482,Diabetic peripheral neuropathy,C0740447,NCT05281562,Terminated,Phase 2/Phase 3,There are not enough patients at our institution meeting eligibility criteria to complete the study as intended.
NA,DB14482,Hospital acquired pneumonia,C0949083,NCT01897792,Terminated,Phase 2,Inability to recruit patients that meet inclusion criteria.
NA,DB14482,Multiple Myeloma,C0026764,NCT00590603,Terminated,Phase 1,Poor accrual - terminated during Phase I; Phase II never started.
NA,DB14482,Multiple Myeloma,C0026764,NCT01125449,Suspended,Phase 2,Awaiting response from FDA as to status of parenteral ascorbic acid manufactured by Bioniche (Ireland).
NA,DB14482,Peripheral arterial stenosis,C4025272,NCT00491751,Terminated,Phase 1,Insufficient enrollment
NA,DB14482,Polycythemia Vera,C0032463,NCT01014546,Terminated,Phase 1,low accrual
NA,DB14482,Prostatic Hypertrophy,C1739363,NCT03297398,Terminated,Phase 2,study terminated by sponsor decision
NA,DB14482,"Thrombocythemia, Essential",C0040028,NCT01014546,Terminated,Phase 1,low accrual
NA,DB14483,Atrial Fibrillation,C0004238,NCT01580683,Withdrawn,Phase 3,No funding obtained to support patient recruitment
NA,DB14483,COVID19 (disease),C5203670,NCT04354428,Terminated,Phase 2/Phase 3,Low number of events contributing to primary outcome
NA,DB14483,Diabetes Mellitus,C0011849,NCT05281562,Terminated,Phase 2/Phase 3,There are not enough patients at our institution meeting eligibility criteria to complete the study as intended.
NA,DB14483,Diabetic peripheral neuropathy,C0740447,NCT05281562,Terminated,Phase 2/Phase 3,There are not enough patients at our institution meeting eligibility criteria to complete the study as intended.
NA,DB14483,Hospital acquired pneumonia,C0949083,NCT01897792,Terminated,Phase 2,Inability to recruit patients that meet inclusion criteria.
NA,DB14483,Multiple Myeloma,C0026764,NCT01125449,Suspended,Phase 2,Awaiting response from FDA as to status of parenteral ascorbic acid manufactured by Bioniche (Ireland).
NA,DB14483,Peripheral arterial stenosis,C4025272,NCT00491751,Terminated,Phase 1,Insufficient enrollment
NA,DB14483,Polycythemia Vera,C0032463,NCT01014546,Terminated,Phase 1,low accrual
